time,thrust,velocity,yaw,pitch,roll,battery,x,y,z,yaw obs,pitch obs,roll obs,x obs,y obs,z obs,loop rate (Hz),target altitude (m)
3.322,45046.0,0.03439204260425302,-5.992908506167295,-0.9816783708034195,0.32457903354926976,57,0.3366711096360341,0.6196272533042447,0.023918855639609302,-6.272126486454263,-0.6799198357924224,0.47723503326600447,0.33660187697723326,0.6190012128331241,0.024965846770554214,283.3262500482474,0.32790857117792804
3.373,44719.0,0.01989083921239269,-4.925036985500887,-1.0585622722776176,0.2464512252579832,57,0.3403434660845689,0.6148949576063725,0.030735160547281818,-5.278151409524042,-1.0933473990897762,0.2638550181935899,0.3401381491410149,0.6143871914164099,0.03107848545474573,283.3262500482474,0.33778426048415455
3.423,44773.0,0.029884144627524638,-4.16251198629362,-0.7381474702441722,0.6330720891163869,57,0.34320159028540664,0.6135581350364452,0.03625019978896582,-4.652372460006327,-0.7103680482293971,0.6625548005162422,0.34330211289546314,0.6130090957855516,0.037657686865906356,283.3262500482474,0.3476138704962417
3.474,44291.0,0.028658127370439535,-4.218639422703864,-1.055421572384162,0.5629971224434271,57,0.3472295617509215,0.6097932684884422,0.04511520192604052,-5.444054848057138,-0.9019687103013192,0.6996169822322226,0.34742374821892863,0.6093125052650188,0.046062272859257604,283.3262500482474,0.35751075948033806
3.524,44655.0,0.015070928694239621,-5.420230478080612,-0.9162318990587858,0.8032684828761082,57,0.3524742522060308,0.6065984943860266,0.05023864140796027,-6.407421087482748,-0.8813506363452132,0.934364512780385,0.35288414188567074,0.6057448523336656,0.051912077559079804,283.3262500482474,0.3674046085080458
3.574,45073.0,0.010702209227134309,-7.420253601565588,-1.0623149313589704,0.7732489289018328,57,0.3598586721196606,0.6037137736683246,0.05769058319855114,-8.173370771086748,-0.9989010665839112,0.9607233679695008,0.36014521764687313,0.6030331010038572,0.0587186512170017,283.3262500482474,0.3773484567722786
3.624,45448.0,0.012131285204117777,-10.336668052461722,-1.0122458499788622,0.8023901268812103,57,0.366613980812267,0.6010218737794223,0.06437469745083356,-11.044591979735937,-0.9612564078067822,0.9064747534069829,0.36577120198409985,0.600781848212522,0.06437956793363049,283.3262500482474,0.3886128848875362
3.674,45892.0,0.011982055273223406,-13.7140114259969,-0.9877016000939849,0.781098411258537,57,0.37227306644416114,0.6001354087965591,0.06934173391900825,-14.185919401305448,-0.9869289554882663,0.8124128960263794,0.37239621481586405,0.5994868728626449,0.07020110031419169,283.3262500482474,0.39843709498019275
3.725,45900.0,0.016247713858668154,-17.67721648489541,-1.0488703912555062,0.1827650986338554,57,0.37875403394452106,0.6006508782625927,0.07706782972678865,-17.917213315806436,-1.0149858754936165,0.321977710565364,0.37827386667116586,0.6000994849096157,0.07692036681260726,283.3262500482474,0.4085337409136791
3.775,45592.0,0.020896660649478753,-22.000813250518718,-0.9427501785891963,0.3254648625120558,57,0.38231378635497226,0.5996938003073288,0.08273732114713811,-21.036329862469362,-0.9768101786993472,0.19751045016511679,0.38259967319669896,0.5995737335255275,0.08390000378873297,277.4848770867451,0.41839087050730284
